,bullishness,fract_negative,fract_positive,n_negative,n_positive,n_token,rating,style
338,0.0213,0.02197802197802198,0.04395604395604396,4,8,182,3.06,American Pale Lager
339,0.0504,0.017543859649122806,0.07017543859649122,3,12,171,3.18,American Pale Lager
340,0.0267,0.0,0.02702702702702703,0,1,37,2.71,American Pale Lager
341,0.0518,0.021739130434782608,0.07608695652173914,2,7,92,2.78,American Pale Lager
342,0.0155,0.015873015873015872,0.031746031746031744,1,2,63,2.69,American Pale Lager
343,0.0953,0.02040816326530612,0.12244897959183673,1,6,49,3.28,American Pale Lager
344,0.0504,0.017543859649122806,0.07017543859649122,1,4,57,2.5,American Pale Lager
345,0.0353,0.012121212121212121,0.048484848484848485,2,8,165,2.82,American Pale Lager
346,0.0,0.02040816326530612,0.02040816326530612,2,2,98,3.79,American Pale Lager
347,0.0426,0.022222222222222223,0.06666666666666667,1,3,45,2.06,American Pale Lager
348,0.0377,0.0,0.038461538461538464,0,1,26,3.0,American Pale Lager
349,0.1041,0.012345679012345678,0.12345679012345678,1,10,81,4.37,American Pale Lager
350,0.0194,0.007905138339920948,0.02766798418972332,2,7,253,3.53,American Pale Lager
351,0.0385,0.017094017094017096,0.05698005698005698,6,20,351,3.24,American Pale Lager
352,0.0684,0.008928571428571428,0.08035714285714286,1,9,112,3.46,American Pale Lager
353,0.05,0.012987012987012988,0.06493506493506493,1,5,77,3.43,American Pale Lager
354,0.0,0.037037037037037035,0.037037037037037035,2,2,54,2.79,American Pale Lager
355,0.0,0.025,0.025,1,1,40,2.87,American Pale Lager
356,0.087,0.0,0.09090909090909091,0,2,22,3.14,American Pale Lager
357,0.0295,0.022988505747126436,0.05363984674329502,6,14,261,2.3,American Pale Lager
358,-0.0116,0.04819277108433735,0.03614457831325301,4,3,83,2.8,American Pale Lager
359,0.0343,0.011764705882352941,0.047058823529411764,1,4,85,1.94,American Pale Lager
360,0.041,0.0213903743315508,0.06417112299465241,4,12,187,2.76,American Pale Lager
361,0.0061,0.03164556962025317,0.0379746835443038,5,6,158,1.9,American Pale Lager
362,0.0274,0.014084507042253521,0.04225352112676056,2,6,142,3.01,American Pale Lager
363,0.0079,0.016129032258064516,0.024193548387096774,2,3,124,3.27,American Pale Lager
364,0.0317,0.0449438202247191,0.07865168539325842,4,7,89,2.77,American Pale Lager
365,0.0531,0.0,0.05454545454545454,0,6,110,3.99,American Pale Lager
366,0.0,0.0,0.0,0,0,35,4.38,American Pale Lager
367,0.0274,0.02857142857142857,0.05714285714285714,3,6,105,3.4,American Pale Lager
368,0.0706,0.0,0.07317073170731707,0,3,41,2.77,American Pale Lager
369,0.0156,0.009554140127388535,0.025477707006369428,3,8,314,2.69,American Pale Lager
370,0.0625,0.010869565217391304,0.07608695652173914,1,7,92,3.68,American Pale Lager
371,0.0,0.02830188679245283,0.02830188679245283,3,3,106,4.48,American Pale Lager
372,0.0426,0.0,0.043478260869565216,0,2,46,4.83,American Pale Lager
373,0.0535,0.03409090909090909,0.09090909090909091,3,8,88,4.24,American Pale Lager
374,0.04,0.013793103448275862,0.05517241379310345,2,8,145,3.51,American Pale Lager
375,0.0584,0.015267175572519083,0.07633587786259542,2,10,131,2.71,American Pale Lager
376,0.1335,0.0,0.14285714285714285,0,3,21,3.85,American Pale Lager
377,-0.0572,0.058823529411764705,0.0,2,0,34,5.0,American Pale Lager
378,0.0783,0.022727272727272728,0.10606060606060606,3,14,132,3.88,American Pale Lager
379,0.0,0.0,0.0,0,0,30,2.57,American Pale Lager
380,0.0146,0.046153846153846156,0.06153846153846154,3,4,65,1.49,American Pale Lager
381,0.0,0.0,0.0,0,0,28,2.25,American Pale Lager
382,0.0364,0.018867924528301886,0.05660377358490566,2,6,106,2.63,American Pale Lager
383,0.0282,0.021897810218978103,0.051094890510948905,3,7,137,3.63,American Pale Lager
384,0.0176,0.025454545454545455,0.04363636363636364,7,12,275,2.79,American Pale Lager
385,0.026,0.017857142857142856,0.044642857142857144,2,5,112,3.12,American Pale Lager
386,0.0496,0.017241379310344827,0.06896551724137931,2,8,116,3.32,American Pale Lager
387,0.0211,0.029197080291970802,0.051094890510948905,4,7,137,2.78,American Pale Lager
388,0.0123,0.0,0.012345679012345678,0,1,81,1.7,American Pale Lager
389,0.0,0.02702702702702703,0.02702702702702703,1,1,37,2.41,American Pale Lager
390,0.0109,0.02247191011235955,0.033707865168539325,2,3,89,4.9,American Pale Lager
391,0.0417,0.021739130434782608,0.06521739130434782,1,3,46,2.57,American Pale Lager
392,-0.0597,0.06153846153846154,0.0,4,0,65,1.26,American Pale Lager
393,0.1092,0.0,0.11538461538461539,0,3,26,2.94,American Pale Lager
394,0.0314,0.021739130434782608,0.05434782608695652,2,5,92,3.25,American Pale Lager
395,-0.0043,0.030973451327433628,0.02654867256637168,7,6,226,2.54,American Pale Lager
396,0.0154,0.015789473684210527,0.031578947368421054,3,6,190,3.0,American Pale Lager
397,0.0645,0.011235955056179775,0.07865168539325842,1,7,89,3.0,American Pale Lager
398,0.081,0.018404907975460124,0.10429447852760736,3,17,163,3.75,American Pale Lager
399,0.0606,0.03225806451612903,0.0967741935483871,1,3,31,2.75,American Pale Lager
400,0.08,0.0,0.08333333333333333,0,2,24,3.24,American Pale Lager
401,0.0,0.02702702702702703,0.02702702702702703,1,1,37,2.78,American Pale Lager
402,0.0606,0.02127659574468085,0.0851063829787234,1,4,47,3.16,American Pale Lager
403,-0.0645,0.06666666666666667,0.0,2,0,30,2.5,American Pale Lager
404,0.0253,0.0,0.02564102564102564,0,1,39,3.05,American Pale Lager
405,0.0,0.0,0.0,0,0,32,2.36,American Pale Lager
406,0.1301,0.0,0.1388888888888889,0,5,36,2.91,American Pale Lager
407,0.1335,0.0,0.14285714285714285,0,7,49,2.88,American Pale Lager
408,-0.0204,0.042105263157894736,0.021052631578947368,4,2,95,1.48,American Pale Lager
409,0.042,0.014492753623188406,0.057971014492753624,2,8,138,4.0,American Pale Lager
410,0.0953,0.0,0.1,0,3,30,3.4,American Pale Lager
411,0.0318,0.017964071856287425,0.05089820359281437,6,17,334,3.09,American Pale Lager
412,0.044,0.022988505747126436,0.06896551724137931,2,6,87,2.92,American Pale Lager
413,0.0357,0.018518518518518517,0.05555555555555555,3,9,162,3.26,American Pale Lager
414,0.0572,0.024096385542168676,0.08433734939759036,2,7,83,3.42,American Pale Lager
415,0.0,0.022727272727272728,0.022727272727272728,2,2,88,3.0,American Pale Lager
416,0.0,0.01818181818181818,0.01818181818181818,1,1,55,2.34,American Pale Lager
417,-0.0239,0.058333333333333334,0.03333333333333333,7,4,120,4.13,American Pale Lager
418,0.0159,0.02459016393442623,0.040983606557377046,3,5,122,3.19,American Pale Lager
419,0.0535,0.0,0.054945054945054944,0,5,91,2.51,American Pale Lager
420,0.0513,0.0410958904109589,0.0958904109589041,3,7,73,2.94,American Pale Lager
421,0.0688,0.01079136690647482,0.08273381294964029,3,23,278,3.88,American Pale Lager
422,-0.0073,0.022388059701492536,0.014925373134328358,3,2,134,1.55,American Pale Lager
423,0.0323,0.016666666666666666,0.05,1,3,60,2.77,American Pale Lager
424,0.0225,0.007633587786259542,0.030534351145038167,1,4,131,2.75,American Pale Lager
425,0.0465,0.024390243902439025,0.07317073170731707,1,3,41,2.99,American Pale Lager
426,0.076,0.0,0.07894736842105263,0,3,38,2.65,American Pale Lager
427,0.0455,0.0,0.046511627906976744,0,2,43,3.09,American Pale Lager
428,0.0,0.0,0.0,0,0,38,3.17,American Pale Lager
429,0.0541,0.02857142857142857,0.08571428571428572,1,3,35,2.85,American Pale Lager
430,0.069,0.0,0.07142857142857142,0,3,42,2.51,American Pale Lager
431,0.0,0.0,0.0,0,0,21,3.25,American Pale Lager
432,0.0136,0.013888888888888888,0.027777777777777776,1,2,72,2.62,American Pale Lager
433,0.0134,0.027777777777777776,0.041666666666666664,4,6,144,2.74,American Pale Lager
434,0.0364,0.038461538461538464,0.07692307692307693,1,2,26,3.3,American Pale Lager
435,0.0225,0.023255813953488372,0.046511627906976744,1,2,43,2.75,American Pale Lager
436,0.0374,0.019417475728155338,0.05825242718446602,2,6,103,3.21,American Pale Lager
437,0.0308,0.03225806451612903,0.06451612903225806,1,2,31,3.16,American Pale Lager
438,0.0198,0.02040816326530612,0.04081632653061224,1,2,49,1.4,American Pale Lager
439,0.08,0.0,0.08333333333333333,0,3,36,3.35,American Pale Lager
440,0.0,0.0,0.0,0,0,32,2.65,American Pale Lager
441,0.0274,0.02857142857142857,0.05714285714285714,5,10,175,3.08,American Pale Lager
442,0.0323,0.03389830508474576,0.06779661016949153,2,4,59,2.7,American Pale Lager
443,0.1178,0.03225806451612903,0.16129032258064516,1,5,31,3.75,American Pale Lager
444,0.0116,0.06172839506172839,0.07407407407407407,5,6,81,2.75,American Pale Lager
445,0.0075,0.031007751937984496,0.03875968992248062,4,5,129,2.28,American Pale Lager
446,-0.0051,0.047872340425531915,0.0425531914893617,9,8,188,1.74,American Pale Lager
447,0.0924,0.0,0.0967741935483871,0,3,31,3.85,American Pale Lager
448,0.0142,0.029411764705882353,0.04411764705882353,2,3,68,2.81,American Pale Lager
449,0.0465,0.024390243902439025,0.07317073170731707,1,3,41,1.56,American Pale Lager
450,0.075,0.02666666666666667,0.10666666666666667,2,8,75,2.5,American Pale Lager
451,0.0,0.05405405405405406,0.05405405405405406,2,2,37,3.3,American Pale Lager
452,0.0244,0.038461538461538464,0.0641025641025641,3,5,78,3.54,American Pale Lager
453,-0.0408,0.041666666666666664,0.0,1,0,24,2.16,American Pale Lager
454,0.0215,0.022222222222222223,0.044444444444444446,1,2,45,3.21,American Pale Lager
455,0.0,0.04878048780487805,0.04878048780487805,2,2,41,2.34,American Pale Lager
456,0.0226,0.023391812865497075,0.04678362573099415,4,8,171,2.63,American Pale Lager
457,0.0328,0.0,0.03333333333333333,0,1,30,3.9,American Pale Lager
458,0.0,0.045454545454545456,0.045454545454545456,2,2,44,3.2,American Pale Lager
459,0.0697,0.00558659217877095,0.0782122905027933,1,14,179,2.02,American Pale Lager
460,0.0,0.06315789473684211,0.06315789473684211,6,6,95,2.42,American Pale Lager
461,0.0526,0.0,0.05405405405405406,0,2,37,2.88,American Pale Lager
462,0.0642,0.005555555555555556,0.07222222222222222,1,13,180,3.89,American Pale Lager
463,0.087,0.0,0.09090909090909091,0,3,33,4.19,American Pale Lager
464,0.0,0.02131782945736434,0.02131782945736434,11,11,516,2.02,American Pale Lager
465,0.0232,0.028985507246376812,0.05314009661835749,12,22,414,3.43,American Pale Lager
466,0.0215,0.01098901098901099,0.03296703296703297,1,3,91,2.09,American Pale Lager
467,0.0572,0.04938271604938271,0.1111111111111111,4,9,81,3.47,American Pale Lager
468,0.08,0.0,0.08333333333333333,0,2,24,2.33,American Pale Lager
469,0.04,0.0425531914893617,0.0851063829787234,2,4,47,2.06,American Pale Lager
470,0.0292,0.022727272727272728,0.05303030303030303,3,7,132,3.0,American Pale Lager
471,-0.0408,0.08695652173913043,0.043478260869565216,2,1,23,2.6,American Pale Lager
472,0.0068,0.013888888888888888,0.020833333333333332,2,3,144,3.23,American Pale Lager
473,0.0198,0.02040816326530612,0.04081632653061224,1,2,49,2.78,American Pale Lager
474,0.0,0.0,0.0,0,0,73,3.57,American Pale Lager
475,0.0465,0.05,0.1,4,8,80,4.26,American Pale Lager
476,0.0556,0.0,0.05714285714285714,0,4,70,3.81,American Pale Lager
477,0.0387,0.006622516556291391,0.046357615894039736,1,7,151,3.85,American Pale Lager
478,0.1023,0.031746031746031744,0.14285714285714285,2,9,63,4.67,American Pale Lager
479,0.0096,0.035,0.045,7,9,200,3.78,American Pale Lager
480,0.05,0.0,0.05128205128205128,0,4,78,4.18,American Pale Lager
481,-0.0588,0.06060606060606061,0.0,2,0,33,4.03,American Pale Lager
482,0.0392,0.0,0.04,0,2,50,3.4,American Pale Lager
483,0.0299,0.015384615384615385,0.046153846153846156,1,3,65,3.85,American Pale Lager
484,0.0124,0.02564102564102564,0.038461538461538464,4,6,156,3.34,American Pale Lager
485,0.029,0.030303030303030304,0.06060606060606061,5,10,165,3.84,American Pale Lager
486,0.0,0.045454545454545456,0.045454545454545456,4,4,88,3.54,American Pale Lager
487,0.0635,0.008264462809917356,0.0743801652892562,1,9,121,3.78,American Pale Lager
488,0.0226,0.023391812865497075,0.04678362573099415,4,8,171,3.76,American Pale Lager
489,0.0107,0.03333333333333333,0.044444444444444446,3,4,90,3.75,American Pale Lager
490,0.0339,0.02654867256637168,0.061946902654867256,3,7,113,3.79,American Pale Lager
491,0.011,0.046511627906976744,0.05813953488372093,4,5,86,3.85,American Pale Lager
492,0.0359,0.012345679012345678,0.04938271604938271,1,4,81,4.0,American Pale Lager
493,0.0335,0.011494252873563218,0.04597701149425287,1,4,87,4.54,American Pale Lager
494,0.0518,0.010752688172043012,0.06451612903225806,1,6,93,3.77,American Pale Lager
495,0.0482,0.038461538461538464,0.08974358974358974,3,7,78,3.2,American Pale Lager
496,0.0127,0.012987012987012988,0.025974025974025976,1,2,77,3.65,American Pale Lager
497,0.0293,0.012048192771084338,0.04216867469879518,2,7,166,3.8,American Pale Lager
498,0.0748,0.03,0.11,3,11,100,3.88,American Pale Lager
499,0.0488,0.0,0.05,0,2,40,4.08,American Pale Lager
500,0.0628,0.01092896174863388,0.07650273224043716,2,14,183,3.0,American Pale Lager
501,0.0402,0.016666666666666666,0.058333333333333334,2,7,120,3.96,American Pale Lager
502,0.0288,0.023952095808383235,0.05389221556886228,4,9,167,3.72,American Pale Lager
503,0.058,0.03076923076923077,0.09230769230769231,4,12,130,3.89,American Pale Lager
504,0.019,0.0196078431372549,0.0392156862745098,2,4,102,3.52,American Pale Lager
505,0.0166,0.03468208092485549,0.05202312138728324,6,9,173,4.27,American Pale Lager
506,0.0164,0.025423728813559324,0.0423728813559322,3,5,118,3.33,American Pale Lager
507,0.0305,0.043010752688172046,0.07526881720430108,4,7,93,3.56,American Pale Lager
508,0.1063,0.0,0.11214953271028037,0,12,107,3.64,American Pale Lager
509,0.0339,0.020100502512562814,0.05527638190954774,4,11,199,3.55,American Pale Lager
510,0.0308,0.0,0.03125,0,7,224,2.71,American Pale Lager
511,0.0445,0.0,0.045454545454545456,0,4,88,3.73,American Pale Lager
512,0.0841,0.008849557522123894,0.09734513274336283,1,11,113,3.54,American Pale Lager
513,0.0342,0.017699115044247787,0.05309734513274336,2,6,113,3.74,American Pale Lager
514,0.0,0.0,0.0,0,0,52,3.09,American Pale Lager
515,0.0367,0.01904761904761905,0.05714285714285714,2,6,105,4.0,American Pale Lager
516,0.0637,0.013333333333333334,0.08,1,6,75,3.3,American Pale Lager
517,0.0337,0.017432646592709985,0.05229793977812995,11,33,631,3.81,American Pale Lager
518,0.0241,0.0,0.024390243902439025,0,1,41,3.75,American Pale Lager
519,0.0712,0.0,0.07377049180327869,0,9,122,4.12,American Pale Lager
520,0.1201,0.0,0.1276595744680851,0,6,47,4.09,American Pale Lager
521,0.0449,0.009259259259259259,0.05555555555555555,1,6,108,3.56,American Pale Lager
522,0.1038,0.015873015873015872,0.12698412698412698,1,8,63,3.5,American Pale Lager
523,0.0373,0.025974025974025976,0.06493506493506493,2,5,77,3.5,American Pale Lager
524,0.0249,0.015384615384615385,0.041025641025641026,3,8,195,3.78,American Pale Lager
525,0.046,0.0213903743315508,0.06951871657754011,4,13,187,3.75,American Pale Lager
526,0.0,0.03571428571428571,0.03571428571428571,1,1,28,3.55,American Pale Lager
527,0.0279,0.04950495049504951,0.07920792079207921,5,8,101,3.29,American Pale Lager
528,0.0549,0.020942408376963352,0.07853403141361257,8,30,382,4.19,American Pale Lager
529,0.0407,0.03058103975535168,0.07339449541284404,10,24,327,4.09,American Pale Lager
530,0.0339,0.03571428571428571,0.07142857142857142,3,6,84,3.71,American Pale Lager
531,0.0208,0.0,0.021052631578947368,0,2,95,2.59,American Pale Lager
532,0.0294,0.02030456852791878,0.050761421319796954,4,10,197,3.77,American Pale Lager
533,0.0256,0.02666666666666667,0.05333333333333334,2,4,75,4.02,American Pale Lager
534,0.0211,0.021739130434782608,0.043478260869565216,1,2,46,3.73,American Pale Lager
535,0.0597,0.015625,0.078125,2,10,128,4.49,American Pale Lager
536,0.0323,0.03389830508474576,0.06779661016949153,2,4,59,4.34,American Pale Lager
537,0.0526,0.0,0.05405405405405406,0,2,37,3.92,American Pale Lager
538,0.0475,0.02127659574468085,0.07092198581560284,3,10,141,4.24,American Pale Lager
539,-0.0126,0.03896103896103896,0.025974025974025976,3,2,77,3.18,American Pale Lager
540,0.0256,0.02666666666666667,0.05333333333333334,8,16,300,3.5,American Pale Lager
541,0.0838,0.03,0.12,3,12,100,3.64,American Pale Lager
542,0.0741,0.0,0.07692307692307693,0,7,91,4.09,American Pale Lager
543,0.0167,0.02586206896551724,0.04310344827586207,3,5,116,4.04,American Pale Lager
544,0.0598,0.02097902097902098,0.08391608391608392,3,12,143,3.99,American Pale Lager
545,0.0,0.02727272727272727,0.02727272727272727,3,3,110,4.04,American Pale Lager
546,0.0223,0.023076923076923078,0.046153846153846156,3,6,130,3.43,American Pale Lager
547,0.0435,0.0,0.044444444444444446,0,2,45,3.4,American Pale Lager
548,0.007,0.04411764705882353,0.051470588235294115,6,7,136,3.84,American Pale Lager
549,0.0634,0.009433962264150943,0.07547169811320754,1,8,106,4.14,American Pale Lager
550,0.0741,0.02631578947368421,0.10526315789473684,2,8,76,3.83,American Pale Lager
551,0.0221,0.02681992337164751,0.04980842911877394,7,13,261,3.93,American Pale Lager
552,0.0715,0.038461538461538464,0.11538461538461539,1,3,26,3.54,American Pale Lager
553,0.0157,0.012048192771084338,0.028112449799196786,3,7,249,3.65,American Pale Lager
554,-0.0096,0.019417475728155338,0.009708737864077669,2,1,103,3.41,American Pale Lager
555,0.071,0.030303030303030304,0.10606060606060606,2,7,66,3.95,American Pale Lager
556,0.0138,0.014084507042253521,0.028169014084507043,1,2,71,3.82,American Pale Lager
557,0.0397,0.0136986301369863,0.0547945205479452,2,8,146,3.79,American Pale Lager
558,0.029,0.014925373134328358,0.04477611940298507,1,3,67,3.76,American Pale Lager
559,0.0543,0.021352313167259787,0.07829181494661921,6,22,281,3.97,American Pale Lager
560,0.0307,0.009433962264150943,0.040880503144654086,3,13,318,3.72,American Pale Lager
561,0.0572,0.013761467889908258,0.07339449541284404,3,16,218,3.77,American Pale Lager
562,0.0717,0.03418803418803419,0.1111111111111111,4,13,117,4.0,American Pale Lager
563,0.0118,0.024390243902439025,0.036585365853658534,2,3,82,2.44,American Pale Lager
564,0.0509,0.014457831325301205,0.06746987951807229,6,28,415,3.84,American Pale Lager
565,0.029,0.009900990099009901,0.039603960396039604,1,4,101,4.45,American Pale Lager
566,0.0133,0.021568627450980392,0.03529411764705882,11,18,510,3.58,American Pale Lager
567,0.0342,0.008771929824561403,0.043859649122807015,1,5,114,4.0,American Pale Lager
568,0.039,0.013422818791946308,0.053691275167785234,2,8,149,3.04,American Pale Lager
569,0.0219,0.016853932584269662,0.03932584269662921,3,7,178,3.76,American Pale Lager
570,0.0233,0.040983606557377046,0.06557377049180328,5,8,122,2.08,American Pale Lager
571,0.029,0.027190332326283987,0.05740181268882175,9,19,331,3.58,American Pale Lager
572,0.0445,0.03125,0.078125,2,5,64,3.09,American Pale Lager
573,0.0376,0.014563106796116505,0.05339805825242718,3,11,206,3.75,American Pale Lager
574,0.0188,0.039473684210526314,0.05921052631578947,6,9,152,3.9,American Pale Lager
575,0.0594,0.0,0.061224489795918366,0,9,147,3.25,American Pale Lager
576,-0.029,0.06060606060606061,0.030303030303030304,4,2,66,3.31,American Pale Lager
577,0.058,0.015151515151515152,0.07575757575757576,1,5,66,4.05,American Pale Lager
578,0.0417,0.010752688172043012,0.053763440860215055,1,5,93,3.04,American Pale Lager
579,0.0463,0.005291005291005291,0.05291005291005291,1,10,189,4.05,American Pale Lager
580,0.0383,0.025,0.065,5,13,200,3.78,American Pale Lager
581,0.0,0.014705882352941176,0.014705882352941176,1,1,68,3.68,American Pale Lager
