,topic1,topic2,style
3055,0.0,0.019142382300178836,Dark Ale
3056,0.011727891827778173,0.03151209794348532,Dark Ale
3057,0.0,0.05043924704144409,Dark Ale
3058,0.0011952185055622718,0.021790012439152996,Dark Ale
3059,0.004374911192893711,0.019495277769080215,Dark Ale
3060,0.0,0.03776681572307799,Dark Ale
3061,0.0001892389658012079,0.020994883327104825,Dark Ale
3062,0.007592320216453516,0.0260720941757378,Dark Ale
3063,0.0,0.023524961054253047,Dark Ale
3064,0.0,0.035445372089724564,Dark Ale
3065,0.003388711473764752,0.02861094817378886,Dark Ale
3066,0.00041504872229531574,0.023988923631925216,Dark Ale
3067,0.0,0.03749540010184173,Dark Ale
3068,0.0,0.04070617790973038,Dark Ale
3069,0.002761477429057624,0.031370311193522855,Dark Ale
3070,0.0,0.01410683710300276,Dark Ale
3071,0.0,0.0484168856632732,Dark Ale
3072,0.0,0.008582987715421523,Dark Ale
3073,0.0,0.030515339519584506,Dark Ale
3074,0.003736525448646852,0.05712242432882823,Dark Ale
3075,0.004346453171427585,0.009554461534030778,Dark Ale
3076,0.0,0.04574613670465583,Dark Ale
3077,0.0,0.025260950068946082,Dark Ale
3078,0.0,0.04654565268104266,Dark Ale
3079,0.0026103856679128316,0.01562668057285268,Dark Ale
3080,0.0,0.03226404975454884,Dark Ale
3081,0.0012653295525669821,0.038290955781939494,Dark Ale
3082,0.005754088090700044,0.03679334572269011,Dark Ale
3083,0.001444432867924802,0.022707647161600463,Dark Ale
3084,0.0,0.0385787928693563,Dark Ale
3085,0.0,0.026764468094933352,Dark Ale
3086,0.0,0.020948416289585332,Dark Ale
3087,0.0,0.03724908130847821,Dark Ale
3088,0.002248462991266375,0.018212058376257403,Dark Ale
3089,0.0,0.029538390430508838,Dark Ale
3090,0.0,0.05220389607922539,Dark Ale
3091,0.0014568671397403835,0.043983058896254264,Dark Ale
3092,0.0010881485884572189,0.02919489752436972,Dark Ale
3093,0.002131936973482814,0.026520682533835573,Dark Ale
3094,0.0,0.02483320786876002,Dark Ale
3095,0.0013909754383794534,0.025145181593562282,Dark Ale
3096,0.0,0.03650004596782179,Dark Ale
3097,0.0,0.02168136717956898,Dark Ale
3098,0.0009676805097302885,0.02366665546654104,Dark Ale
3099,0.002875691972001368,0.030460048731888845,Dark Ale
3100,0.0,0.033378765951054594,Dark Ale
3101,0.004408980101393987,0.010992978347953694,Dark Ale
3102,0.0,0.04406242671753806,Dark Ale
3103,0.0,0.052509073968991536,Dark Ale
3104,0.0,0.023351979605396183,Dark Ale
3105,0.0,0.013506719144674826,Dark Ale
3106,0.002949106619601305,0.006367890533592564,Dark Ale
3107,0.0,0.03613146733483193,Dark Ale
3108,0.003894538846467175,0.04314398211230205,Dark Ale
3109,0.0022919648919710487,0.024700077465384176,Dark Ale
3110,0.0008857305035364657,0.02253698991464934,Dark Ale
3111,0.00478762633168071,0.024120986252468883,Dark Ale
3112,0.0,0.019438235892664812,Dark Ale
3113,0.006362479324479357,0.030957949330164523,Dark Ale
3114,0.0028937413200532023,0.03348488058366088,Dark Ale
3115,0.0,0.0256723973081168,Dark Ale
3116,0.0,0.030193664311285805,Dark Ale
3117,0.002171845436075655,0.029771632802658533,Dark Ale
3118,0.0,0.032841316267343164,Dark Ale
3119,0.0,0.033007806985956345,Dark Ale
3120,0.0,0.036598814622671116,Dark Ale
3121,0.0037746242806612753,0.032703223400796566,Dark Ale
3122,7.79907487175253e-05,0.024512975998580315,Dark Ale
3123,0.0,0.03028731926876908,Dark Ale
3124,0.007111702813870198,0.03514984751093283,Dark Ale
3125,0.0057822961910609285,0.030845962498547614,Dark Ale
3126,0.0,0.0392875634456696,Dark Ale
3127,0.0,0.03312415119679903,Dark Ale
3128,0.004525177214519096,0.0070889608351859465,Dark Ale
3129,0.0,0.02814063240371503,Dark Ale
3130,0.0033571290501457234,0.03378979504474269,Dark Ale
3131,0.0,0.011677806853352327,Dark Ale
3132,0.0028529863172111164,0.025108825813121495,Dark Ale
3133,0.0,0.051605236586647604,Dark Ale
3134,0.009869534044836066,0.03237781789036684,Dark Ale
3135,0.0006349774465211451,0.01623086753805098,Dark Ale
3136,0.0003095448839174949,0.04210146399042954,Dark Ale
3137,0.005813186697664775,0.0316653993001969,Dark Ale
3138,0.0,0.03139596669800335,Dark Ale
3139,0.0025310892792717414,0.029282162409147515,Dark Ale
3140,0.004030694957845221,0.012244063560971985,Dark Ale
3141,0.0006136184788057464,0.028390822712911743,Dark Ale
3142,0.0,0.026864371313772367,Dark Ale
3143,0.005364637065378431,0.015595034839948096,Dark Ale
3144,0.0,0.025402393574506393,Dark Ale
3145,0.0,0.02550759087986815,Dark Ale
3146,0.0,0.0506239544938272,Dark Ale
3147,0.0,0.007076015054120769,Dark Ale
3148,0.0033072547644801458,0.054904787216618775,Dark Ale
3149,0.0017317768836124137,0.038416063206387956,Dark Ale
3150,0.0,0.04640411169011217,Dark Ale
3151,0.0,0.027837109300732844,Dark Ale
3152,0.0,0.03422535584290559,Dark Ale
3153,0.0,0.01271583206013765,Dark Ale
3154,0.0,0.028055627197687928,Dark Ale
3155,0.0,0.010285895717494067,Dark Ale
3156,0.0011038077911523067,0.04537021689849027,Dark Ale
3157,0.005357865553349956,0.008525100812259058,Dark Ale
3158,0.0008457650295882361,0.027899491495237145,Dark Ale
3159,0.002858141364869617,0.03252442214029288,Dark Ale
3160,0.0,0.03696580184157632,Dark Ale
3161,5.424756514886319e-05,0.011338151221216508,Dark Ale
3162,0.0034621843380876808,0.02692814833804746,Dark Ale
3163,0.0,0.042197451545811095,Dark Ale
3164,0.0014509078984788347,0.013488876755913913,Dark Ale
3165,0.0,0.03838575368692043,Dark Ale
3166,0.0025373669551633886,0.03749517829534549,Dark Ale
3167,0.0006702707213048878,0.024037063001176043,Dark Ale
3168,0.0,0.015841880980089477,Dark Ale
3169,0.002415528773212404,0.009322626526977375,Dark Ale
3170,0.0017980345992349793,0.013289234690463446,Dark Ale
3171,0.003668787778057334,0.02845905631656002,Dark Ale
3172,0.0034818656838399385,0.01171253504227965,Dark Ale
3173,0.0,0.027594877745635068,Dark Ale
3174,0.0,0.039315055102822766,Dark Ale
3175,0.006632684658296653,0.03273111902967145,Dark Ale
3176,0.0001267578844125467,0.029417080967114158,Dark Ale
3177,0.0026526842707332216,0.03182885965045844,Dark Ale
3178,0.0,0.02770242838803612,Dark Ale
3179,0.0,0.04084836405251892,Dark Ale
3180,0.0,0.021128447944728363,Dark Ale
3181,0.0,0.03073811604435351,Dark Ale
3182,0.00017979957764798908,0.03214344580650502,Dark Ale
3183,0.0019499744463443687,0.03529089308626377,Dark Ale
3184,0.0,0.03941873771500606,Dark Ale
3185,0.0026603438464354655,0.02401218531216389,Dark Ale
3186,0.0014078032617993507,0.04364773053168146,Dark Ale
3187,0.0,0.008483113063368642,Dark Ale
3188,0.0036696473303042057,0.026140441121892698,Dark Ale
3189,0.0,0.04499341282053242,Dark Ale
3190,0.003939530593123016,0.02825604129242673,Dark Ale
3191,0.0030530428168913737,0.02922739415064363,Dark Ale
3192,0.0,0.034280370674500286,Dark Ale
3193,0.007672961056944315,0.025767557274488356,Dark Ale
3194,0.0,0.037120978792782956,Dark Ale
3195,0.00020368810381526513,0.01976757601721241,Dark Ale
3196,0.0,0.02652372876822343,Dark Ale
3197,0.001391150991356592,0.015280561649531385,Dark Ale
3198,0.002026348398586827,0.03289208971037418,Dark Ale
3199,0.0,0.02068494207410841,Dark Ale
3200,0.0014626055686553243,0.0332587704553025,Dark Ale
3201,0.0,0.03229839997573954,Dark Ale
3202,0.0,0.04385654157215061,Dark Ale
3203,0.001407129344441715,0.035320337430524214,Dark Ale
3204,0.00017742576710135858,0.02830305729822923,Dark Ale
3205,0.004779731115078837,0.014794962887074358,Dark Ale
3206,0.0028126667021450475,0.007246409791371974,Dark Ale
3207,0.0,0.046570417535796736,Dark Ale
3208,0.0,0.036187537015529604,Dark Ale
3209,0.0,0.04580622690886551,Dark Ale
3210,0.0,0.028024904006853656,Dark Ale
3211,0.0,0.04731924428140595,Dark Ale
3212,0.0,0.023093824935684973,Dark Ale
3213,0.0,0.024038374878260504,Dark Ale
3214,0.003223968545753408,0.010702539130664733,Dark Ale
3215,0.0,0.02877308948666824,Dark Ale
3216,0.004142382671584069,0.04885889426717211,Dark Ale
3217,0.00048227787424070384,0.03186011948156026,Dark Ale
3218,0.003513740244209802,0.019858678358255315,Dark Ale
3219,0.0,0.0432606195611427,Dark Ale
3220,0.0,0.031070216836046837,Dark Ale
3221,0.0,0.05107168315550279,Dark Ale
3222,0.0,0.03198019903272963,Dark Ale
3223,0.0,0.03620141840682305,Dark Ale
3224,0.0007999437089680664,0.024183114151710365,Dark Ale
3225,0.0020692592581341533,0.013461453187601028,Dark Ale
3226,0.0,0.031203209098722984,Dark Ale
3227,0.0,0.031194882593428463,Dark Ale
3228,0.007043370453824631,0.021115347990201556,Dark Ale
3229,0.008124759372984026,0.015701829200863708,Dark Ale
3230,0.0,0.03465560111535682,Dark Ale
3231,0.0008973999121852835,0.046230285043108305,Dark Ale
3232,0.0,0.03282459679598648,Dark Ale
3233,0.005797068243587427,0.028577407067329266,Dark Ale
3234,0.0,0.02555062831643085,Dark Ale
3235,0.0,0.04363803184247949,Dark Ale
3236,0.0,0.04085919564731121,Dark Ale
3237,0.0,0.02929073032061969,Dark Ale
3238,0.0,0.014748173576863026,Dark Ale
3239,0.0032749434991771065,0.014597094186807423,Dark Ale
3240,0.004232725181316417,0.007910545027315223,Dark Ale
3241,0.0007076435030340471,0.02043075642297285,Dark Ale
3242,0.003034974050000132,0.004887436665291591,Dark Ale
3243,0.0049417875806636305,0.016385610607364674,Dark Ale
3244,0.0,0.04648477582969124,Dark Ale
3245,0.0014834921590846258,0.03523223673628633,Dark Ale
3246,0.0,0.029958057124349863,Dark Ale
3247,0.0,0.022233397625105896,Dark Ale
3248,0.0011905981899291477,0.03493536165410945,Dark Ale
3249,0.0,0.03401106799033572,Dark Ale
3250,0.0,0.0356424431353576,Dark Ale
3251,0.0032393447744988534,0.037891193462373934,Dark Ale
3252,0.0,0.011450736073731838,Dark Ale
3253,0.0009535790754684892,0.006146694673188115,Dark Ale
3254,0.002531375862876478,0.01588315916398377,Dark Ale
3255,0.003985037911667292,0.013853446444280553,Dark Ale
3256,0.005470865729317957,0.019365557635037257,Dark Ale
3257,0.004420503977743195,0.0317044569764039,Dark Ale
3258,0.002973173614716682,0.03426994847891641,Dark Ale
3259,0.0028729633278584844,0.03758651399782064,Dark Ale
3260,0.0,0.05139893267132596,Dark Ale
3261,0.0,0.033428242242609006,Dark Ale
3262,0.006014556275745287,0.032408680473315854,Dark Ale
3263,0.0020645241266284992,0.03733772282051261,Dark Ale
3264,0.0,0.04168105960612858,Dark Ale
3265,0.0,0.03555994960387544,Dark Ale
3266,0.0,0.02859512952093233,Dark Ale
3267,0.0,0.030012650509069903,Dark Ale
3268,0.003182817705377822,0.0030278300101645064,Dark Ale
3269,0.0055974486509148096,0.004278718847545488,Dark Ale
3270,0.006444959077719299,0.03627900054517135,Dark Ale
3271,0.0011267879749659847,0.02600008178668521,Dark Ale
3272,0.0,0.018243964496453782,Dark Ale
3273,0.0,0.048311854922633096,Dark Ale
3274,0.001545441366700122,0.01865403120321746,Dark Ale
3275,0.004825956477333264,0.014514543037886856,Dark Ale
3276,0.0,0.028306718659993513,Dark Ale
3277,0.0,0.01504458201769649,Dark Ale
3278,0.0013608550388238304,0.019563503127538778,Dark Ale
3279,0.001344108270369938,0.01552527418475291,Dark Ale
3280,0.0013790798866234202,0.012532557802404297,Dark Ale
3281,0.0026134951832478114,0.044643918407712556,Dark Ale
3282,0.004535712407370855,0.03282800921829036,Dark Ale
3283,0.0,0.02284482833257562,Dark Ale
3284,0.0,0.04493301470960605,Dark Ale
3285,0.0,0.029325021647250416,Dark Ale
3286,0.002303079401751592,0.03411037083797049,Dark Ale
3287,0.0020084334411732737,0.030412979499791746,Dark Ale
3288,0.0017496848340490165,0.0322556801339272,Dark Ale
3289,0.0,0.03828743405985699,Dark Ale
3290,0.004186665557076242,0.014938967116708344,Dark Ale
3291,0.0012994899217857847,0.024174691049526395,Dark Ale
3292,0.0,0.03118582575087264,Dark Ale
3293,0.0,0.04034486134875247,Dark Ale
3294,0.0,0.03604029389824247,Dark Ale
3295,0.0005633899271972381,0.009706594512433957,Dark Ale
3296,0.002795621304744828,0.02508090746612472,Dark Ale
3297,0.0,0.01725497425527456,Dark Ale
3298,0.0,0.04297215924853821,Dark Ale
3299,0.0,0.023109298428404507,Dark Ale
3300,0.0,0.036089452864642296,Dark Ale
3301,0.0,0.030201653190622055,Dark Ale
3302,0.0012768680245999486,0.0453429076758111,Dark Ale
3303,0.0,0.04346720677140854,Dark Ale
3304,0.0,0.042737749847046834,Dark Ale
3305,0.0,0.045629090689649744,Dark Ale
3306,0.004731189951830383,0.010534583991344958,Dark Ale
3307,0.0,0.02991456623581302,Dark Ale
3308,0.001771084505807524,0.02277660381257104,Dark Ale
3309,0.003366173817903633,0.024379029065647997,Dark Ale
3310,0.0006217470895195042,0.026238899769256387,Dark Ale
3311,0.0009574061591031248,0.028802786688422902,Dark Ale
3312,0.0015557679837671296,0.014494678479876113,Dark Ale
3313,0.0,0.03710968791854413,Dark Ale
3314,0.0017406204689613856,0.03684402994604888,Dark Ale
3315,0.0014494551342299552,0.01809494138576849,Dark Ale
3316,0.0,0.024386768424440538,Dark Ale
3317,0.00039241654151867526,0.030280256523864384,Dark Ale
3318,0.0,0.04781183519664567,Dark Ale
3319,0.0002650404215120244,0.01593937904190243,Dark Ale
3320,0.00531181360906564,0.0354576252179605,Dark Ale
3321,0.004244996037379787,0.03338255853672355,Dark Ale
3322,0.00209191814687306,0.011402209588810278,Dark Ale
3323,0.0,0.023485441223380258,Dark Ale
3324,0.0,0.0435002900637935,Dark Ale
3325,0.0,0.035069172801448736,Dark Ale
3326,0.0,0.03772872344076001,Dark Ale
3327,0.0,0.03156503370938827,Dark Ale
3328,0.0,0.018696432014452206,Dark Ale
3329,0.0011073503611251827,0.0316942106095207,Dark Ale
3330,0.0,0.03697573555972415,Dark Ale
3331,0.0015765138278620318,0.042859595754167125,Dark Ale
3332,0.0,0.03426690109456601,Dark Ale
3333,0.0,0.04325397256805475,Dark Ale
3334,0.0,0.039820837092023255,Dark Ale
3335,0.0,0.039860858425122665,Dark Ale
3336,0.004135718757349243,0.013756167442622565,Dark Ale
3337,0.0011813438536006418,0.01245881191283029,Dark Ale
3338,0.0,0.032299962984394644,Dark Ale
3339,0.0020054130122769214,0.036119694407317486,Dark Ale
3340,0.0,0.015716324283453507,Dark Ale
3341,0.0,0.03540114833120628,Dark Ale
3342,0.0010425901514774748,0.020546001871925852,Dark Ale
3343,0.0017753133120361993,0.01089054560734277,Dark Ale
3344,0.002286180074088928,0.03139362564970436,Dark Ale
3345,0.0,0.035609644468442336,Dark Ale
3346,0.0,0.025691498235881075,Dark Ale
3347,0.001206385992146632,0.027733094789655428,Dark Ale
3348,0.0009852531242269878,0.04401273087664741,Dark Ale
3349,0.0018804248386707894,0.024162877459988935,Dark Ale
3350,0.0,0.027983556317550423,Dark Ale
3351,0.0016480268837808453,0.021862281963082122,Dark Ale
3352,0.0,0.029580177735812275,Dark Ale
3353,0.0021768987062112644,0.024667707277308975,Dark Ale
3354,0.0019084033321741865,0.016065328321402592,Dark Ale
3355,0.0,0.04570511465109561,Dark Ale
3356,0.0,0.01917584599532181,Dark Ale
3357,0.00047293360599499294,0.03125917491749407,Dark Ale
3358,0.0,0.014644529454799599,Dark Ale
3359,0.0,0.04829866473823301,Dark Ale
3360,0.0,0.0504358994279001,Dark Ale
3361,0.0001279669711676783,0.024360557232759608,Dark Ale
3362,0.0013590831508178622,0.02156425762115366,Dark Ale
3363,0.0026440806892556582,0.03758964860548815,Dark Ale
3364,0.0,0.033426954287293774,Dark Ale
3365,0.0,0.04453614181380168,Dark Ale
3366,0.000283675802928497,0.04024350114063013,Dark Ale
3367,0.0,0.0331564219080739,Dark Ale
3368,0.005465958232826258,0.016161689019596803,Dark Ale
3369,0.0,0.041252316311785074,Dark Ale
3370,0.002916711608830191,0.024030084348059907,Dark Ale
3371,0.00028899458695760285,0.033434515315951846,Dark Ale
3372,0.005917499201279022,0.036138376671229815,Dark Ale
3373,0.0026576819367891825,0.027268836983998564,Dark Ale
3374,0.0,0.02323322701455568,Dark Ale
3375,0.005711858789559697,0.013364489972887037,Dark Ale
3376,0.0020862561892142344,0.008614812800294209,Dark Ale
3377,0.006154185015869219,0.027263078709060837,Dark Ale
3378,0.008273103075675406,0.03367643149251807,Dark Ale
3379,0.00798738868904398,0.008008182060727719,Dark Ale
3380,0.004868045526932224,0.01639867862501218,Dark Ale
3381,0.0,0.03829129055923124,Dark Ale
3382,0.0057279037339638345,0.0254887898919439,Dark Ale
3383,0.0,0.03443369009973588,Dark Ale
3384,0.0,0.009243890785167018,Dark Ale
3385,0.0,0.016654979748547193,Dark Ale
3386,0.006596659965752004,0.012741609208231499,Dark Ale
3387,0.0,0.03220433900669242,Dark Ale
3388,0.0026615810141939204,0.007204772115988178,Dark Ale
3389,0.001463089382475358,0.022018478620532887,Dark Ale
3390,0.0014894903560202196,0.02337008503189825,Dark Ale
3391,0.0,0.04453917718315534,Dark Ale
3392,0.0019248011167109025,0.031132456180481424,Dark Ale
3393,0.001656051926961053,0.013883280321232346,Dark Ale
3394,0.0,0.013048246933402258,Dark Ale
3395,0.0007242853530449267,0.005258823895932957,Dark Ale
3396,0.002897289414357256,0.03635458847179964,Dark Ale
3397,0.0023731493551616776,0.02741450324015856,Dark Ale
3398,0.004887406661108546,0.019337175779050943,Dark Ale
3399,0.0,0.026177207288626565,Dark Ale
3400,0.002822666971278694,0.011059949207317243,Dark Ale
3401,0.0012081416318374223,0.030427390333344097,Dark Ale
3402,0.0,0.03770944749630112,Dark Ale
3403,0.0,0.02846198659790918,Dark Ale
3404,0.004358605322531205,0.028198087629581002,Dark Ale
3405,0.0,0.02363918637913597,Dark Ale
3406,0.0,0.028682177846339106,Dark Ale
3407,0.0,0.027205456714418222,Dark Ale
3408,0.0031985047056552213,0.01910401600376518,Dark Ale
3409,0.0,0.025195527330324034,Dark Ale
3410,0.0,0.025401059148198218,Dark Ale
3411,0.0,0.016730955516436444,Dark Ale
3412,0.003032502670851705,0.01744281040297041,Dark Ale
3413,0.001826859205956661,0.014120521698733556,Dark Ale
3414,0.002252003203145216,0.02972941709427641,Dark Ale
3415,0.00032139703539855595,0.003931797455726252,Dark Ale
3416,0.004146929344256253,0.03323856112828395,Dark Ale
3417,0.0,0.04095777189173417,Dark Ale
3418,0.0,0.030528665572202657,Dark Ale
3419,0.003609576215922921,0.03547227439188352,Dark Ale
3420,0.005468855829173209,0.018094226610335922,Dark Ale
3421,0.006900990654638976,0.018455822456526272,Dark Ale
3422,0.0,0.03302617877053026,Dark Ale
3423,0.006302084917820215,0.012258258767107687,Dark Ale
3424,0.004684627991549651,0.022487950297968667,Dark Ale
3425,0.0028162454338174804,0.007908498007973441,Dark Ale
3426,0.006076857604845185,0.012364937246592404,Dark Ale
3427,0.0041028973898773816,0.020165535531335804,Dark Ale
3428,0.0,0.02646152493432929,Dark Ale
3429,0.005196900371381491,0.016975276140556102,Dark Ale
3430,0.0030827824722233638,0.015368017021857272,Dark Ale
3431,0.0050923578160172135,0.023648646261753784,Dark Ale
3432,0.003133820182154179,0.02384026749898702,Dark Ale
3433,0.007900257236428477,0.015102662262467622,Dark Ale
3434,0.0020034878519938036,0.006559603123127621,Dark Ale
3435,0.00037665488226848654,0.029459325954980436,Dark Ale
3436,0.0019100797526475353,0.018438868920055116,Dark Ale
3437,0.002656411038129241,0.03354875539032317,Dark Ale
3438,0.0002602766513350436,0.04363782016052855,Dark Ale
3439,0.0,0.027962816803804223,Dark Ale
3440,0.0038479627804920333,0.026608332701945514,Dark Ale
3441,0.0033756480763816447,0.014497756821682443,Dark Ale
3442,0.005519691643998265,0.012278677994017093,Dark Ale
3443,0.0024342636444488175,0.033625585812848094,Dark Ale
3444,0.005749920042032039,0.021224605963095375,Dark Ale
3445,0.0009258057102751037,0.043173140714191684,Dark Ale
3446,0.004884803568275643,0.02952291595998367,Dark Ale
3447,0.0023271522584841224,0.017328528449300717,Dark Ale
3448,8.96578847763299e-05,0.009425027776732169,Dark Ale
3449,0.003706347557108572,0.018906857233184773,Dark Ale
3450,0.0013570771419231886,0.0313037155013361,Dark Ale
3451,0.0,0.012973296904183989,Dark Ale
3452,0.0013375305137918625,0.019827000482139034,Dark Ale
3453,0.004149407226160521,0.01441335427790524,Dark Ale
3454,0.004829720735313556,0.01678145823709677,Dark Ale
3455,0.0,0.032463540750868235,Dark Ale
3456,0.002933733613110312,0.011793821379623834,Dark Ale
3457,0.0031905085730153586,0.016240905672562735,Dark Ale
3458,0.0007752209337989714,0.01454611094864235,Dark Ale
3459,0.001173343771223927,0.016881062480580477,Dark Ale
3460,0.0,0.033019335873472576,Dark Ale
3461,0.0,0.024520986069486224,Dark Ale
3462,0.0022060569656856925,0.012200745963080361,Dark Ale
3463,0.007192384899059309,0.009403767702815383,Dark Ale
3464,0.0,0.013060368946534411,Dark Ale
3465,0.005495028381138648,0.00559781299079523,Dark Ale
3466,0.0,0.035186482532542376,Dark Ale
3467,0.0027532326193080692,0.02966833885465645,Dark Ale
3468,0.0,0.014646233991247736,Dark Ale
3469,0.0011270767794759897,0.022103442640986664,Dark Ale
3470,0.0,0.02521173906742693,Dark Ale
3471,0.00047024833175978803,0.023443556483915683,Dark Ale
3472,0.0050658325044714275,0.0284598861086702,Dark Ale
3473,0.0015581271557145021,0.017638659196535154,Dark Ale
3474,0.002479939988667541,0.02461988563716525,Dark Ale
3475,0.006454634963258756,0.006514346081508948,Dark Ale
3476,0.0015374164010743777,0.025952972103918368,Dark Ale
3477,0.008810965407247106,0.02313259745467165,Dark Ale
3478,0.0030577496452217708,0.031255672760253476,Dark Ale
3479,0.0062221857806780655,0.009127865649827245,Dark Ale
3480,0.0019217537090203912,0.02726876314275411,Dark Ale
3481,0.0,0.030339433060766405,Dark Ale
3482,0.0028884784933473897,0.05113028716342713,Dark Ale
3483,0.0006790338583738698,0.009712991943751725,Dark Ale
3484,0.0067614936364658925,0.03742761544527407,Dark Ale
3485,0.004402813466023788,0.02657665446288223,Dark Ale
3486,0.004758898161178524,0.024757513579728562,Dark Ale
3487,0.0051637636278756395,0.02952783278486077,Dark Ale
3488,0.0,0.03644162818099183,Dark Ale
3489,0.0,0.008816087984891365,Dark Ale
3490,0.0,0.02153970113975027,Dark Ale
3491,0.0,0.014197858847926017,Dark Ale
3492,0.0,0.019964766775294397,Dark Ale
3493,0.002367171994702908,0.03274840860896378,Dark Ale
3494,0.0,0.013647059446233666,Dark Ale
3495,0.0007853440456634496,0.02240289656802769,Dark Ale
3496,0.0,0.02771791706370212,Dark Ale
3497,0.0034343525260583786,0.019811006121690403,Dark Ale
3498,0.00021257692144700268,0.021751237967869395,Dark Ale
3499,0.002523997548284576,0.022705559845529497,Dark Ale
3500,0.007075051844583482,0.028249571315638992,Dark Ale
3501,0.005497826462960091,0.007480573031726349,Dark Ale
3502,0.0030083048200212066,0.01611410140458713,Dark Ale
3503,0.0053569805697754325,0.023715866783132915,Dark Ale
3504,0.0015132380009581308,0.005234416260380626,Dark Ale
3505,0.0,0.012718459371887479,Dark Ale
3506,0.007230207258789404,0.04059847640920886,Dark Ale
3507,0.002450558633377397,0.0240264146969996,Dark Ale
3508,0.0,0.011264550160444736,Dark Ale
3509,0.0023644418874813663,0.00459755328216307,Dark Ale
3510,0.0018521140045030028,0.033689478465107885,Dark Ale
3511,0.004192239879049378,0.025851895346242534,Dark Ale
3512,0.002321280270620474,0.00873581366577997,Dark Ale
3513,0.006595993086225855,0.014935806250184832,Dark Ale
3514,0.007806669902740866,0.029604654510522542,Dark Ale
3515,0.001605902671240438,0.01062075449348253,Dark Ale
3516,0.0,0.04393785310261687,Dark Ale
3517,0.0060171907260615914,0.009443636635958243,Dark Ale
3518,0.0,0.036891395480019566,Dark Ale
3519,0.0015848776548614061,0.002958871476373117,Dark Ale
3520,0.0001882234884525909,0.026528471655508767,Dark Ale
3521,0.0,0.018955351894800514,Dark Ale
3522,0.0,0.012841167055410746,Dark Ale
3523,0.000829927056274047,0.011128802549877926,Dark Ale
3524,0.0,0.021015575240898927,Dark Ale
3525,0.0014548644036718981,0.02248306316805543,Dark Ale
3526,0.0028561014800115065,0.00603963407109114,Dark Ale
3527,0.0043883739585167895,0.0034782785989095314,Dark Ale
3528,0.006479137638453846,0.013433573044965336,Dark Ale
3529,0.0,0.0251460233469048,Dark Ale
3530,0.003718171930881345,0.006941005383074969,Dark Ale
3531,0.0,0.04904820417319577,Dark Ale
3532,0.0,0.024708978165112857,Dark Ale
3533,0.0031332895294732205,0.020009525343375505,Dark Ale
3534,0.0,0.0465040149048651,Dark Ale
3535,0.00869748990775647,0.025942561137358367,Dark Ale
3536,0.0024774918948689013,0.027136052359888425,Dark Ale
3537,0.0017827114408126032,0.024515318642527678,Dark Ale
3538,0.0,0.035691234058109186,Dark Ale
3539,0.0,0.04118898159534393,Dark Ale
3540,0.00703490367624364,0.026460098574962832,Dark Ale
3541,0.0022325078318094493,0.029439144474573353,Dark Ale
3542,0.003342227529259447,0.010269723113623817,Dark Ale
3543,0.0,0.045141516203699834,Dark Ale
3544,0.002261733704481444,0.03328987896782331,Dark Ale
3545,0.007218819378183642,0.046073044094721585,Dark Ale
3546,0.005661208428459587,0.011786835502826318,Dark Ale
3547,0.0,0.03564654826508213,Dark Ale
3548,0.0010220424223018802,0.014959400556908111,Dark Ale
3549,0.0010954451609163263,0.011558272210291381,Dark Ale
3550,0.0044786624641881875,0.023486130303226507,Dark Ale
3551,0.0,0.02382456531300627,Dark Ale
3552,0.0036119137118801195,0.008091127062506814,Dark Ale
3553,0.0,0.017612660745234206,Dark Ale
3554,0.002781365990364933,0.009186133686086879,Dark Ale
3555,0.0,0.03707429836300001,Dark Ale
3556,0.0035329474755158583,0.004211047247562713,Dark Ale
3557,0.003642443766405295,0.0103998161752627,Dark Ale
3558,0.0,0.028800749481684713,Dark Ale
3559,0.004562786480146489,0.014706528567803315,Dark Ale
3560,0.0,0.014308821612720311,Dark Ale
3561,0.004314512477311,0.025530210848086644,Dark Ale
3562,0.006968418265881898,0.02889554371620167,Dark Ale
3563,0.0,0.036945038393684654,Dark Ale
3564,0.0,0.03478130683631565,Dark Ale
3565,0.004043241128036532,0.04572094113703767,Dark Ale
3566,0.0,0.021626047904197136,Dark Ale
3567,0.005053862581235509,0.017879006504725653,Dark Ale
3568,0.0,0.025018054023203718,Dark Ale
3569,0.0013486490178041492,0.018374322297767236,Dark Ale
3570,0.0,0.021976349062760595,Dark Ale
3571,0.0,0.03402258594711602,Dark Ale
3572,0.0020369488069988373,0.013108702333947661,Dark Ale
3573,0.008722150165708636,0.02854372270620035,Dark Ale
3574,0.009552601489395534,0.008599203168178951,Dark Ale
3575,0.006338766548093449,0.019263831862910034,Dark Ale
3576,0.0005409146855643746,0.04439473533082638,Dark Ale
3577,0.0014462543087020885,0.0428643227377617,Dark Ale
3578,0.003142397004944503,0.02762728895389276,Dark Ale
3579,0.002782221670212023,0.01449741833439862,Dark Ale
3580,0.00309550006032861,0.028426949909286438,Dark Ale
3581,0.0,0.0396051061211919,Dark Ale
3582,0.0005218023905752925,0.020797231078203297,Dark Ale
3583,0.0,0.018463003593681714,Dark Ale
3584,0.0,0.020716991326860248,Dark Ale
3585,0.0,0.020531077259557214,Dark Ale
3586,0.0,0.035682522074038006,Dark Ale
3587,0.0006015600467299548,0.016713487982856174,Dark Ale
